departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,1052,37,56
Chuquisaca,Yotala,10102,23,0,1
Chuquisaca,Poroma,10103,3,0,0
Chuquisaca,Tarvita,10202,7,0,0
Chuquisaca,Zudañez,10301,5,0,0
Chuquisaca,Presto,10302,9,0,0
Chuquisaca,Mojocoya,10303,3,1,0
Chuquisaca,Villa Ricardo Mugia - Icla,10304,11,0,0
Chuquisaca,Padilla,10401,15,0,0
Chuquisaca,Tomina,10402,14,0,0
Chuquisaca,Sopachui,10403,3,0,0
Chuquisaca,Alcalá,10404,9,0,0
Chuquisaca,El Villar,10405,1,0,0
Chuquisaca,Monteagudo,10501,46,5,0
Chuquisaca,Tarabuco,10601,5,1,0
Chuquisaca,Yamparáez,10602,17,0,0
Chuquisaca,Camargo,10701,2,0,0
Chuquisaca,San Lucas,10702,5,0,1
Chuquisaca,Incahuasi,10703,14,0,0
Chuquisaca,Villa Charcas,10704,4,0,0
Chuquisaca,Villa Serrano,10801,8,0,0
Chuquisaca,Villa Abecia,10901,2,0,0
Chuquisaca,Culpina,10902,18,3,0
Chuquisaca,Las Carreras,10903,1,0,0
Chuquisaca,Villa Vaca Guzmán,11001,18,4,0
Chuquisaca,Macharetí,11003,3,0,0
La Paz,Nuestra Señora de La Paz,20101,3971,256,52
La Paz,Mecapaca,20103,8,0,0
La Paz,Achocalla,20104,12,3,0
La Paz,El Alto,20105,1915,167,34
La Paz,Achacachi,20201,6,1,3
La Paz,Villa Ancoraimes,20202,2,0,0
La Paz,Corocoro,20301,6,0,0
La Paz,Escoma,20405,3,0,0
La Paz,Chuma,20501,1,0,0
La Paz,Ayata,20502,1,0,0
La Paz,Sorata,20601,2,0,0
La Paz,Guanay,20602,1,0,0
La Paz,Mapiri,20607,2,0,1
La Paz,Teoponte,20608,6,1,0
La Paz,Pelechuco,20702,1,0,0
La Paz,Viacha,20801,140,18,1
La Paz,Puerto Mayor de Guaqui,20802,1,0,0
La Paz,Sapahaqui,20902,1,0,0
La Paz,Malla,20904,1,1,0
La Paz,Cairoma,20905,11,11,0
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,52,3,5
La Paz,Ichoca,21005,1,0,0
La Paz,Chulumani,21101,14,1,3
La Paz,Irupana,21102,5,0,3
La Paz,Yanacachi,21103,4,0,0
La Paz,Palos Blancos,21104,10,0,2
La Paz,La Asunta,21105,3,0,1
La Paz,Pucarani,21201,9,0,1
La Paz,Laja,21202,7,0,2
La Paz,Batallas,21203,3,0,2
La Paz,Sicasica,21301,7,1,2
La Paz,Umala,21302,15,4,2
La Paz,Calamarca,21304,1,0,0
La Paz,Patacamaya,21305,55,24,5
La Paz,Coroico,21401,17,0,0
La Paz,Coripata,21402,23,0,3
La Paz,San Buenaventura,21502,9,0,1
La Paz,Copacabana,21701,3,1,0
La Paz,Caranavi,22001,34,3,1
La Paz,Alto Beni,22002,1,0,1
Cochabamba,Cochabamba,30101,2617,83,205
Cochabamba,Aiquile,30201,6,0,0
Cochabamba,Omereque,30203,8,5,1
Cochabamba,Ayopaya,30301,1,0,0
Cochabamba,Tarata,30401,7,3,1
Cochabamba,Arbieto,30403,9,0,0
Cochabamba,Arani,30501,7,1,2
Cochabamba,Vacas,30502,3,2,0
Cochabamba,Arque,30601,2,0,1
Cochabamba,Capinota,30701,24,1,3
Cochabamba,Santivañez,30702,26,18,1
Cochabamba,Sicaya,30703,4,4,0
Cochabamba,Cliza,30801,8,1,2
Cochabamba,Toco,30802,3,0,1
Cochabamba,Tolata,30803,4,0,1
Cochabamba,Quillacollo,30901,375,44,19
Cochabamba,Sipesipe,30902,88,47,5
Cochabamba,Tiquipaya,30903,96,21,6
Cochabamba,Vinto,30904,72,1,7
Cochabamba,Colcapirhua,30905,73,5,6
Cochabamba,Sacaba,31001,499,78,35
Cochabamba,Colomi,31002,14,0,2
Cochabamba,Villa Tunari,31003,80,19,6
Cochabamba,Tapacarí,31101,5,0,2
Cochabamba,Pojo,31202,1,0,0
Cochabamba,Chimoré,31204,112,9,4
Cochabamba,Puerto Villarroel,31205,319,17,18
Cochabamba,Entre Ríos,31206,327,55,21
Cochabamba,Mizque,31301,7,2,1
Cochabamba,Punata,31401,55,14,10
Cochabamba,San Benito,31403,18,2,1
Cochabamba,Bolivar,31501,3,2,0
Cochabamba,Tiraque,31601,1,0,0
Cochabamba,Shinahota,31602,140,12,4
Oruro,Oruro,40101,1290,169,73
Oruro,Caracollo,40102,12,0,3
Oruro,Paria,40104,2,0,1
Oruro,Challapata,40201,38,2,3
Oruro,Santuario de Quillacas,40202,4,3,0
Oruro,Turco,40402,1,0,0
Oruro,Huachacalla,40501,14,0,0
Oruro,Esmeralda,40505,6,0,0
Oruro,Poopó,40601,2,0,1
Oruro,Antequera,40603,1,0,0
Oruro,Huanuni,40701,284,46,19
Oruro,Machacamarca,40702,5,0,1
Oruro,Salinas de Garcí Mendoza,40801,4,0,0
Oruro,Sabaya,40901,4,0,0
Oruro,Coipasa,40902,1,0,0
Oruro,Eucaliptus,41101,24,11,3
Oruro,Santiago de Huari,41401,4,0,3
Oruro,Carangas,41503,1,0,1
Oruro,Huayllamarca,41601,4,0,2
Potosí,Potosí,50101,328,59,13
Potosí,Tinguipaya,50102,6,0,0
Potosí,Uncía,50201,108,3,0
Potosí,Chayanta,50202,5,0,0
Potosí,Llallagua,50203,307,10,11
Potosí,Chuquihuta Ayllu Jucumani,50204,3,0,1
Potosí,Betanzos,50301,8,0,1
Potosí,Colquechaca,50401,3,0,0
Potosí,Pocoata,50403,2,0,1
Potosí,Ocurí,50404,3,0,0
Potosí,Toro Toro,50502,1,0,0
Potosí,Cotagaita,50601,3,0,0
Potosí,Sacaca,50701,2,0,2
Potosí,Atocha,50802,8,0,1
Potosí,"Colcha ""K""",50901,12,6,0
Potosí,Puna,51101,1,0,0
Potosí,"Caiza ""D""",51102,11,0,1
Potosí,Uyuni,51201,21,4,1
Potosí,Tomave,51202,1,0,0
Potosí,Villazón,51501,25,0,0
Tarija,Tarija,60101,948,22,29
Tarija,Padcaya,60201,10,1,0
Tarija,Bermejo,60202,36,0,1
Tarija,Yacuiba,60301,273,12,7
Tarija,Caraparí,60302,41,0,0
Tarija,Villa Montes,60303,60,3,4
Tarija,Uriondo,60401,58,0,1
Tarija,San Lorenzo,60501,47,1,1
Tarija,El Puente,60502,11,0,0
Tarija,Entre Ríos,60601,17,0,1
Santa Cruz,Santa Cruz de la Sierra,70101,17254,11744,510
Santa Cruz,Cotoca,70102,283,23,2
Santa Cruz,Porongo,70103,90,11,0
Santa Cruz,La Guardia,70104,657,84,7
Santa Cruz,El Torno,70105,373,80,6
Santa Cruz,Warnes,70201,395,56,10
Santa Cruz,Okinawa Uno,70202,69,32,5
Santa Cruz,San Ignacio,70301,163,3,11
Santa Cruz,San Miguel,70302,18,0,1
Santa Cruz,San Rafael,70303,11,0,0
Santa Cruz,Buena Vista,70401,38,2,0
Santa Cruz,San Carlos,70402,163,8,0
Santa Cruz,Yapacaní,70403,426,9,0
Santa Cruz,San Juan,70404,130,0,0
Santa Cruz,San José,70501,162,0,9
Santa Cruz,Pailón,70502,223,7,2
Santa Cruz,Roboré,70503,58,5,1
Santa Cruz,Portachuelo,70601,203,3,4
Santa Cruz,Santa Rosa,70602,87,8,0
Santa Cruz,Colpa Bélgica,70603,100,6,8
Santa Cruz,Lagunillas,70701,4,0,0
Santa Cruz,Charagua,70702,8,0,1
Santa Cruz,Cabezas,70703,27,3,0
Santa Cruz,Gutiérrez,70705,2,0,0
Santa Cruz,Camiri,70706,59,13,3
Santa Cruz,Vallegrande,70801,46,5,4
Santa Cruz,Trigal,70802,8,0,0
Santa Cruz,Moromoro,70803,23,0,0
Santa Cruz,Samaipata,70901,17,1,0
Santa Cruz,Pampa Grande,70902,20,0,1
Santa Cruz,Mairana,70903,46,16,2
Santa Cruz,Quirusillas,70904,1,0,0
Santa Cruz,Montero,71001,2144,496,81
Santa Cruz,General Saavedra,71002,68,17,2
Santa Cruz,Mineros,71003,125,36,5
