departamento,municipio,cod_ine,confirmados,recuperados,decesos
La Paz,Mapiri,20607,2,1,1
La Paz,Teoponte,20608,8,8,0
La Paz,Apolo,20701,2,2,0
La Paz,Pelechuco,20702,2,2,0
La Paz,Viacha,20801,754,684,15
La Paz,Puerto Mayor de Guaqui,20802,3,3,0
La Paz,Tiahuanacu,20803,23,21,0
La Paz,Desaguadero,20804,4,4,0
La Paz,Jesús de Machaka,20806,14,14,0
La Paz,Luribay,20901,1,1,0
La Paz,Sapahaqui,20902,8,6,0
La Paz,Yaco,20903,4,3,0
La Paz,Malla,20904,6,6,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,13,12,0
La Paz,Quime,21002,14,13,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,69,61,7
La Paz,Ichoca,21005,1,1,0
La Paz,Villa Libertad Licoma,21006,1,1,0
La Paz,Chulumani,21101,36,29,5
La Paz,Irupana,21102,53,49,2
La Paz,Yanacachi,21103,15,13,1
La Paz,Palos Blancos,21104,33,30,3
La Paz,La Asunta,21105,15,11,2
La Paz,Pucarani,21201,24,21,1
La Paz,Laja,21202,44,37,6
La Paz,Batallas,21203,56,52,3
La Paz,Puerto Pérez,21204,2,1,1
La Paz,Sicasica,21301,12,9,3
La Paz,Umala,21302,14,11,3
La Paz,Calamarca,21304,9,9,0
La Paz,Patacamaya,21305,68,60,7
La Paz,Colquencha,21306,5,5,0
La Paz,Collana,21307,1,1,0
La Paz,Coroico,21401,28,25,2
La Paz,Coripata,21402,39,34,5
La Paz,Ixiamas,21501,1,1,0
La Paz,San Buenaventura,21502,30,28,1
La Paz,Charazani,21601,6,5,0
La Paz,Copacabana,21701,38,35,0
La Paz,San Pedro de Tiquina,21702,8,7,0
La Paz,Tito Yupanqui,21703,1,1,0
La Paz,Papel Pampa,21802,1,1,0
La Paz,Chacarilla,21803,5,5,0
La Paz,Santiago de Machaca,21901,4,4,0
La Paz,Catacora,21902,2,1,0
La Paz,Caranavi,22001,67,63,4
La Paz,Alto Beni,22002,5,3,2
Cochabamba,Cochabamba,30101,9061,7691,772
Cochabamba,Aiquile,30201,74,51,8
Cochabamba,Pasorapa,30202,3,2,0
Cochabamba,Omereque,30203,18,16,2
Cochabamba,Ayopaya,30301,37,34,3
Cochabamba,Morochata,30302,1,0,1
Cochabamba,Cocapata,30303,2,1,1
Cochabamba,Tarata,30401,46,35,10
Cochabamba,Anzaldo,30402,20,20,0
Cochabamba,Arbieto,30403,18,12,6
Cochabamba,Sacabamba,30404,1,1,0
Cochabamba,Arani,30501,31,24,6
Cochabamba,Vacas,30502,18,17,1
Cochabamba,Arque,30601,4,1,3
Cochabamba,Tacopaya,30602,5,5,0
Cochabamba,Capinota,30701,108,101,7
Cochabamba,Santivañez,30702,32,30,2
Cochabamba,Sicaya,30703,8,8,0
Cochabamba,Cliza,30801,37,32,5
Cochabamba,Toco,30802,7,4,3
Cochabamba,Tolata,30803,55,50,5
Cochabamba,Quillacollo,30901,1323,1187,113
Cochabamba,Sipesipe,30902,248,231,17
Cochabamba,Tiquipaya,30903,278,235,26
Cochabamba,Vinto,30904,270,227,36
Cochabamba,Colcapirhua,30905,208,171,30
Cochabamba,Sacaba,31001,919,816,83
Cochabamba,Colomi,31002,39,35,4
Cochabamba,Villa Tunari,31003,166,147,19
Cochabamba,Tapacarí,31101,19,14,5
Cochabamba,Totora,31201,49,48,1
Cochabamba,Pojo,31202,17,17,0
Cochabamba,Pocona,31203,17,16,1
Cochabamba,Chimoré,31204,167,154,13
Cochabamba,Puerto Villarroel,31205,475,440,35
Cochabamba,Entre Ríos,31206,430,382,48
Cochabamba,Mizque,31301,94,86,5
Cochabamba,Vila Vila,31302,2,2,0
Cochabamba,Punata,31401,157,115,30
Cochabamba,Villa Rivero,31402,10,9,1
Cochabamba,San Benito,31403,106,95,11
Cochabamba,Tacachi,31404,1,0,1
Cochabamba,Villa Gualberto Villarroel,31405,1,1,0
Cochabamba,Bolivar,31501,6,6,0
Cochabamba,Tiraque,31601,14,10,4
Cochabamba,Shinahota,31602,263,248,15
Oruro,Oruro,40101,5286,4754,266
Oruro,Caracollo,40102,40,28,11
Oruro,Paria,40104,2,1,1
Oruro,Challapata,40201,253,206,5
Oruro,Santuario de Quillacas,40202,28,27,0
Oruro,Corque,40301,2,2,0
Oruro,Curahuara de Carangas,40401,12,11,1
Oruro,Turco,40402,4,4,0
Oruro,Huachacalla,40501,39,31,5
Oruro,Escara,40502,5,5,0
Oruro,Cruz de Machacamarca,40503,1,0,0
Oruro,Yunguyo del Litoral,40504,1,1,0
Oruro,Esmeralda,40505,7,7,0
Oruro,Poopó,40601,35,24,1
Oruro,Pazña,40602,5,5,0
Oruro,Antequera,40603,9,8,0
Oruro,Huanuni,40701,538,472,25
Oruro,Machacamarca,40702,39,35,1
Oruro,Salinas de Garcí Mendoza,40801,13,9,1
Oruro,Pampa Aullagas,40802,3,3,0
Oruro,Sabaya,40901,41,38,1
Oruro,Coipasa,40902,1,1,0
Oruro,Toledo,41001,24,19,2
Oruro,Eucaliptus,41101,45,37,4
Oruro,Andamarca,41201,5,4,0
Oruro,Totora,41301,5,4,0
Oruro,Santiago de Huari,41401,24,22,2
Oruro,La Rivera,41501,3,3,0
Oruro,Huayllamarca,41601,6,4,2
Potosí,Potosí,50101,4568,3358,148
Potosí,Tinguipaya,50102,20,20,0
Potosí,Yocalla,50103,3,0,1
Potosí,Urmiri,50104,5,3,0
Potosí,Uncía,50201,463,105,0
Potosí,Chayanta,50202,47,34,2
Potosí,Llallagua,50203,997,967,17
Potosí,Chuquihuta Ayllu Jucumani,50204,21,15,4
Potosí,Betanzos,50301,298,292,5
Potosí,Chaquí,50302,11,11,0
Potosí,Tacobamba,50303,36,10,0
Potosí,Colquechaca,50401,34,33,1
Potosí,Ravelo,50402,40,39,1
Potosí,Pocoata,50403,43,37,6
Potosí,Ocurí,50404,82,77,2
Potosí,San Pedro,50501,14,11,1
Potosí,Toro Toro,50502,55,46,2
Potosí,Cotagaita,50601,210,42,1
Potosí,Vitiche,50602,99,22,0
Potosí,Sacaca,50701,11,0,3
Potosí,Caripuyo,50702,7,6,1
Potosí,Tupiza,50801,588,492,19
Potosí,Atocha,50802,124,119,5
Potosí,"Colcha ""K""",50901,399,386,4
Potosí,San Pedro de Quemes,50902,20,7,0
Potosí,San Pablo,51001,9,9,0
Potosí,San Antonio de Esmoruco,51003,7,3,0
Potosí,Puna,51101,95,38,2
Potosí,"Caiza ""D""",51102,77,44,1
Potosí,Ckochas,51103,20,19,1
Potosí,Uyuni,51201,247,181,21
Potosí,Tomave,51202,81,60,0
Potosí,Porco,51203,31,17,2
Potosí,Arampampa,51301,6,0,1
Potosí,Acasio,51302,12,0,0
Potosí,Llica,51401,26,24,1
Potosí,Tahua,51402,50,35,1
Potosí,Villazón,51501,924,548,21
Potosí,San Agustín,51601,41,41,0
Tarija,Tarija,60101,9014,8575,223
Tarija,Padcaya,60201,498,495,1
Tarija,Bermejo,60202,1616,1303,45
Tarija,Yacuiba,60301,2550,1322,98
Tarija,Caraparí,60302,454,444,4
Tarija,Villa Montes,60303,1342,850,37
Tarija,Uriondo,60401,238,223,1
Tarija,Yunchará,60402,42,41,1
Tarija,San Lorenzo,60501,674,660,5
Tarija,El Puente,60502,177,173,2
Tarija,Entre Ríos,60601,393,299,2
Santa Cruz,Santa Cruz de la Sierra,70101,34059,27324,3297
Santa Cruz,Cotoca,70102,1219,1124,64
Santa Cruz,Porongo,70103,275,193,3
Santa Cruz,La Guardia,70104,1636,1325,64
Santa Cruz,El Torno,70105,1272,1146,38
Santa Cruz,Warnes,70201,848,742,74
Santa Cruz,Okinawa Uno,70202,153,112,29
Santa Cruz,San Ignacio,70301,350,265,85
Santa Cruz,San Miguel,70302,33,22,11
Santa Cruz,San Rafael,70303,34,32,1
Santa Cruz,Buena Vista,70401,112,105,2
Santa Cruz,San Carlos,70402,293,276,13
Santa Cruz,Yapacaní,70403,736,699,37
Santa Cruz,San Juan,70404,153,119,8
Santa Cruz,San José,70501,262,222,16
Santa Cruz,Pailón,70502,417,383,13
Santa Cruz,Roboré,70503,340,256,16
Santa Cruz,Portachuelo,70601,263,243,14
Santa Cruz,Santa Rosa,70602,186,172,6
Santa Cruz,Colpa Bélgica,70603,172,150,8
Santa Cruz,Lagunillas,70701,40,7,3
Santa Cruz,Charagua,70702,117,30,9
Santa Cruz,Cabezas,70703,59,51,8
Santa Cruz,Cuevo,70704,2,2,0
Santa Cruz,Gutiérrez,70705,41,29,3
Santa Cruz,Camiri,70706,716,498,18
Santa Cruz,Boyuibe,70707,59,59,0
Santa Cruz,Vallegrande,70801,124,113,4
Santa Cruz,Trigal,70802,13,11,0
Santa Cruz,Moromoro,70803,31,29,0
Santa Cruz,Postrervalle,70804,1,0,0
Santa Cruz,Pucará,70805,1,1,0
Santa Cruz,Samaipata,70901,34,32,1
Santa Cruz,Pampa Grande,70902,93,79,2
Santa Cruz,Mairana,70903,111,102,2
Santa Cruz,Quirusillas,70904,22,12,1
Santa Cruz,Montero,71001,3078,2748,220
Santa Cruz,General Saavedra,71002,72,70,2
Santa Cruz,Mineros,71003,137,122,13
Santa Cruz,Fernández Alonso,71004,212,199,8
Santa Cruz,San Pedro,71005,418,352,5
Santa Cruz,Concepción,71101,293,271,16
Santa Cruz,San Javier,71102,96,78,8
Santa Cruz,San Julián,71103,154,135,13
Santa Cruz,San Antonio de Lomerio,71104,249,211,25
Santa Cruz,San Ramón,71105,43,32,2
Santa Cruz,Cuatro Cañadas,71106,165,135,17
Santa Cruz,San Matías,71201,38,33,5
Santa Cruz,Comarapa,71301,97,82,0
Santa Cruz,Saipina,71302,40,33,0
Santa Cruz,Puerto Suarez,71401,85,36,48
Santa Cruz,Puerto Quijarro,71402,235,213,22
Santa Cruz,El Carmen Rivero Tórrez,71403,40,34,6
Santa Cruz,Ascención de Guarayos,71501,85,63,10
Santa Cruz,Urubicha,71502,50,41,0
Santa Cruz,El Puente,71503,63,59,3
Beni,Trinidad,80101,4312,3338,234
Beni,San Javier,80102,13,13,0
Beni,Riberalta,80201,701,635,66
Beni,Guayaramerín,80202,499,462,30
Beni,Reyes,80301,93,82,7
Beni,San Borja,80302,385,367,8
Beni,Santa Rosa,80303,178,175,3
Beni,Puerto Menor de Rurrenabaque,80304,386,377,8
Beni,Santa Ana,80401,295,281,8
Beni,Exaltación,80402,42,42,0
Beni,San Ignacio,80501,101,96,4
Beni,Loreto,80601,56,54,2
Beni,San Andrés,80602,105,105,0
Beni,San Joaquín,80701,138,132,6
Beni,San Ramón,80702,96,93,3
Beni,Puerto Siles,80703,2,2,0
Beni,Magdalena,80801,7,7,0
Pando,Cobija,90101,1867,493,159
Pando,Porvenir,90102,36,29,2
Pando,Bolpebra,90103,46,40,0
Pando,Bella Flor,90104,72,26,0
Pando,Puerto Rico,90201,150,12,4
Pando,San Pedro,90202,19,0,0
Pando,Filadelfia,90203,17,14,1
Pando,Puerto Gonzalo Moreno,90301,120,64,0
Pando,San Lorenzo,90302,125,85,0
Pando,Sena,90303,44,32,0
Pando,Santa Rosa,90401,13,4,1
Pando,Ingavi,90402,1,0,0
Pando,Nueva Esperanza,90501,7,0,0
Pando,Villa Nueva,90502,10,10,0
Pando,Santos Mercado,90503,7,0,0
