departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,1746,218,154
Chuquisaca,Yotala,10102,29,27,1
Chuquisaca,Poroma,10103,7,6,0
Chuquisaca,Azurduy,10201,7,7,0
Chuquisaca,Tarvita,10202,7,7,0
Chuquisaca,Zudañez,10301,12,4,0
Chuquisaca,Presto,10302,10,10,0
Chuquisaca,Mojocoya,10303,7,3,0
Chuquisaca,Villa Ricardo Mugia - Icla,10304,12,11,0
Chuquisaca,Padilla,10401,15,15,0
Chuquisaca,Tomina,10402,14,14,0
Chuquisaca,Sopachui,10403,3,3,0
Chuquisaca,Alcalá,10404,10,7,0
Chuquisaca,El Villar,10405,1,1,0
Chuquisaca,Monteagudo,10501,57,44,0
Chuquisaca,Tarabuco,10601,9,4,0
Chuquisaca,Yamparáez,10602,17,13,0
Chuquisaca,Camargo,10701,19,2,1
Chuquisaca,San Lucas,10702,18,6,2
Chuquisaca,Incahuasi,10703,14,12,0
Chuquisaca,Villa Charcas,10704,5,4,0
Chuquisaca,Villa Serrano,10801,10,8,0
Chuquisaca,Villa Abecia,10901,4,1,0
Chuquisaca,Culpina,10902,23,18,2
Chuquisaca,Las Carreras,10903,4,1,0
Chuquisaca,Villa Vaca Guzmán,11001,30,12,0
Chuquisaca,Macharetí,11003,4,3,0
La Paz,Nuestra Señora de La Paz,20101,11203,645,152
La Paz,Mecapaca,20103,14,0,1
La Paz,Achocalla,20104,24,5,0
La Paz,El Alto,20105,4429,327,101
La Paz,Achacachi,20201,14,1,3
La Paz,Villa Ancoraimes,20202,2,1,0
La Paz,Huarina,20203,1,0,0
La Paz,Huatajata,20205,1,0,0
La Paz,Corocoro,20301,8,1,0
La Paz,Waldo Ballivian,20306,2,0,0
La Paz,Puerto Mayor de Carabuco,20403,1,0,0
La Paz,Humanata,20404,2,0,0
La Paz,Escoma,20405,4,0,1
La Paz,Chuma,20501,1,0,0
La Paz,Ayata,20502,2,0,0
La Paz,Sorata,20601,4,0,0
La Paz,Guanay,20602,1,0,0
La Paz,Tacacoma,20603,1,0,0
La Paz,Tipuani,20606,1,0,0
La Paz,Mapiri,20607,2,0,1
La Paz,Teoponte,20608,7,1,0
La Paz,Pelechuco,20702,1,0,0
La Paz,Viacha,20801,279,49,2
La Paz,Puerto Mayor de Guaqui,20802,1,0,0
La Paz,Tiahuanacu,20803,2,0,0
La Paz,Sapahaqui,20902,4,0,0
La Paz,Malla,20904,6,1,0
La Paz,Cairoma,20905,16,11,0
La Paz,Inquisivi,21001,1,0,0
La Paz,Quime,21002,2,0,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,63,11,6
La Paz,Ichoca,21005,1,1,0
La Paz,Chulumani,21101,19,3,4
La Paz,Irupana,21102,15,0,2
La Paz,Yanacachi,21103,9,1,0
La Paz,Palos Blancos,21104,21,1,3
La Paz,La Asunta,21105,4,0,1
La Paz,Pucarani,21201,12,1,1
La Paz,Laja,21202,10,1,3
La Paz,Batallas,21203,22,0,2
La Paz,Sicasica,21301,8,1,2
La Paz,Umala,21302,15,7,2
La Paz,Calamarca,21304,1,0,0
La Paz,Patacamaya,21305,59,27,6
La Paz,Collana,21307,1,0,0
La Paz,Coroico,21401,21,0,0
La Paz,Coripata,21402,28,5,4
La Paz,San Buenaventura,21502,11,6,1
La Paz,Copacabana,21701,5,1,0
La Paz,Papel Pampa,21802,1,0,0
La Paz,Caranavi,22001,58,8,2
La Paz,Alto Beni,22002,3,0,1
Cochabamba,Cochabamba,30101,5498,1165,423
Cochabamba,Aiquile,30201,24,0,1
Cochabamba,Omereque,30203,14,5,1
Cochabamba,Ayopaya,30301,3,0,0
Cochabamba,Cocapata,30303,2,0,1
Cochabamba,Tarata,30401,17,3,6
Cochabamba,Anzaldo,30402,3,0,0
Cochabamba,Arbieto,30403,15,3,2
Cochabamba,Arani,30501,18,3,2
Cochabamba,Vacas,30502,6,2,0
Cochabamba,Arque,30601,2,0,2
Cochabamba,Capinota,30701,55,6,4
Cochabamba,Santivañez,30702,27,25,1
Cochabamba,Sicaya,30703,8,4,0
Cochabamba,Cliza,30801,23,5,3
Cochabamba,Toco,30802,7,0,1
Cochabamba,Tolata,30803,16,1,1
Cochabamba,Quillacollo,30901,705,193,34
Cochabamba,Sipesipe,30902,160,80,7
Cochabamba,Tiquipaya,30903,170,45,8
Cochabamba,Vinto,30904,171,75,14
Cochabamba,Colcapirhua,30905,139,26,14
Cochabamba,Sacaba,31001,664,274,47
Cochabamba,Colomi,31002,32,6,3
Cochabamba,Villa Tunari,31003,117,55,7
Cochabamba,Tapacarí,31101,12,1,2
Cochabamba,Totora,31201,27,1,0
Cochabamba,Pojo,31202,12,2,0
Cochabamba,Pocona,31203,6,0,0
Cochabamba,Chimoré,31204,146,104,11
Cochabamba,Puerto Villarroel,31205,448,188,26
Cochabamba,Entre Ríos,31206,398,217,37
Cochabamba,Mizque,31301,28,6,2
Cochabamba,Vila Vila,31302,2,0,0
Cochabamba,Punata,31401,100,56,16
Cochabamba,Villa Rivero,31402,5,0,0
Cochabamba,San Benito,31403,82,4,1
Cochabamba,Tacachi,31404,1,0,1
Cochabamba,Bolivar,31501,6,2,0
Cochabamba,Tiraque,31601,8,1,1
Cochabamba,Shinahota,31602,241,101,4
Oruro,Oruro,40101,2856,448,155
Oruro,Caracollo,40102,12,1,10
Oruro,Paria,40104,2,0,1
Oruro,Challapata,40201,79,3,3
Oruro,Santuario de Quillacas,40202,17,3,0
Oruro,Curahuara de Carangas,40401,1,0,1
Oruro,Turco,40402,3,0,0
Oruro,Huachacalla,40501,30,5,0
Oruro,Esmeralda,40505,7,0,0
Oruro,Poopó,40601,7,0,1
Oruro,Antequera,40603,7,0,0
Oruro,Huanuni,40701,472,83,25
Oruro,Machacamarca,40702,8,3,1
Oruro,Salinas de Garcí Mendoza,40801,8,0,0
Oruro,Sabaya,40901,6,2,1
Oruro,Coipasa,40902,1,0,0
Oruro,Toledo,41001,3,0,1
Oruro,Eucaliptus,41101,36,12,3
Oruro,Andamarca,41201,1,0,0
Oruro,Totora,41301,5,0,0
Oruro,Santiago de Huari,41401,8,0,4
Oruro,Huayllamarca,41601,4,1,2
Potosí,Potosí,50101,569,157,39
Potosí,Tinguipaya,50102,7,0,0
Potosí,Uncía,50201,128,44,0
Potosí,Chayanta,50202,19,5,0
Potosí,Llallagua,50203,472,30,12
Potosí,Chuquihuta Ayllu Jucumani,50204,8,0,1
Potosí,Betanzos,50301,40,16,2
Potosí,Chaquí,50302,1,0,0
Potosí,Colquechaca,50401,9,1,0
Potosí,Ravelo,50402,3,0,0
Potosí,Pocoata,50403,14,5,2
Potosí,Ocurí,50404,22,0,1
Potosí,San Pedro,50501,1,0,0
Potosí,Toro Toro,50502,7,0,0
Potosí,Cotagaita,50601,3,0,0
Potosí,Vitiche,50602,3,0,0
Potosí,Sacaca,50701,2,0,2
Potosí,Caripuyo,50702,3,0,0
Potosí,Tupiza,50801,1,0,0
Potosí,Atocha,50802,50,0,2
Potosí,"Colcha ""K""",50901,37,10,1
Potosí,Puna,51101,11,0,2
Potosí,"Caiza ""D""",51102,12,0,1
Potosí,Uyuni,51201,44,4,8
Potosí,Tomave,51202,5,0,0
Potosí,Porco,51203,2,0,0
Potosí,Acasio,51302,4,0,0
Potosí,Tahua,51402,1,0,0
Potosí,Villazón,51501,41,5,2
Potosí,San Agustín,51601,1,0,0
Tarija,Tarija,60101,2586,304,66
Tarija,Padcaya,60201,47,2,0
Tarija,Bermejo,60202,144,2,3
Tarija,Yacuiba,60301,578,97,12
Tarija,Caraparí,60302,103,50,0
Tarija,Villa Montes,60303,175,49,5
Tarija,Uriondo,60401,120,3,1
Tarija,Yunchará,60402,6,0,0
Tarija,San Lorenzo,60501,174,28,2
Tarija,El Puente,60502,35,9,2
Tarija,Entre Ríos,60601,77,12,1
Santa Cruz,Santa Cruz de la Sierra,70101,23374,15033,874
Santa Cruz,Cotoca,70102,670,66,14
Santa Cruz,Porongo,70103,148,41,1
Santa Cruz,La Guardia,70104,1080,921,7
Santa Cruz,El Torno,70105,712,183,31
Santa Cruz,Warnes,70201,716,167,10
Santa Cruz,Okinawa Uno,70202,104,56,5
Santa Cruz,San Ignacio,70301,272,22,22
Santa Cruz,San Miguel,70302,23,3,1
Santa Cruz,San Rafael,70303,27,0,0
Santa Cruz,Buena Vista,70401,88,7,0
Santa Cruz,San Carlos,70402,226,16,0
Santa Cruz,Yapacaní,70403,602,16,0
Santa Cruz,San Juan,70404,153,0,0
Santa Cruz,San José,70501,222,1,9
Santa Cruz,Pailón,70502,338,20,2
Santa Cruz,Roboré,70503,171,5,1
Santa Cruz,Portachuelo,70601,258,7,4
Santa Cruz,Santa Rosa,70602,170,8,0
Santa Cruz,Colpa Bélgica,70603,138,15,8
Santa Cruz,Lagunillas,70701,4,0,0
Santa Cruz,Charagua,70702,10,0,1
Santa Cruz,Cabezas,70703,44,3,1
Santa Cruz,Gutiérrez,70705,2,0,1
Santa Cruz,Camiri,70706,153,13,3
Santa Cruz,Vallegrande,70801,73,38,4
Santa Cruz,Trigal,70802,11,11,0
Santa Cruz,Moromoro,70803,26,20,0
Santa Cruz,Samaipata,70901,29,3,1
Santa Cruz,Pampa Grande,70902,33,2,1
Santa Cruz,Mairana,70903,79,21,2
Santa Cruz,Quirusillas,70904,6,0,0
Santa Cruz,Montero,71001,2812,646,81
Santa Cruz,General Saavedra,71002,72,26,2
Santa Cruz,Mineros,71003,135,44,5
Santa Cruz,Fernández Alonso,71004,169,61,1
Santa Cruz,San Pedro,71005,329,47,1
Santa Cruz,Concepción,71101,176,7,4
Santa Cruz,San Javier,71102,69,21,3
Santa Cruz,San Julián,71103,93,3,0
Santa Cruz,San Antonio de Lomerio,71104,198,16,8
Santa Cruz,San Ramón,71105,34,0,1
Santa Cruz,Cuatro Cañadas,71106,142,24,7
Santa Cruz,San Matías,71201,38,13,0
Santa Cruz,Comarapa,71301,65,3,0
Santa Cruz,Saipina,71302,19,0,0
Santa Cruz,Puerto Suarez,71401,76,1,0
Santa Cruz,Puerto Quijarro,71402,188,1,0
Santa Cruz,El Carmen Rivero Tórrez,71403,25,0,0
Santa Cruz,Ascención de Guarayos,71501,65,10,0
Santa Cruz,Urubicha,71502,32,14,0
Santa Cruz,El Puente,71503,39,3,0
Beni,Trinidad,80101,3607,219,194
Beni,San Javier,80102,14,0,0
Beni,Riberalta,80201,657,50,54
Beni,Guayaramerín,80202,459,1,29
Beni,Reyes,80301,1,0,0
Beni,San Borja,80302,132,14,4
Beni,Santa Rosa,80303,7,1,0
Beni,Puerto Menor de Rurrenabaque,80304,28,10,2
Beni,Santa Ana,80401,196,31,3
Beni,Exaltación,80402,8,8,0
Beni,San Ignacio,80501,79,10,1
Beni,Loreto,80601,52,0,1
Beni,San Andrés,80602,96,0,0
Beni,San Joaquín,80701,133,125,5
Beni,San Ramón,80702,83,34,2
Pando,Cobija,90101,1245,176,120
Pando,Porvenir,90102,37,0,1
Pando,Bolpebra,90103,27,5,0
Pando,Bella Flor,90104,3,0,0
Pando,Puerto Rico,90201,8,0,1
Pando,San Pedro,90202,10,0,0
Pando,Filadelfia,90203,20,15,1
Pando,Puerto Gonzalo Moreno,90301,20,0,0
Pando,San Lorenzo,90302,11,0,0
Pando,Sena,90303,35,0,0
Pando,Santa Rosa,90401,10,0,1
Pando,Villa Nueva,90502,2,0,0
