departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,6572,5904,475
Chuquisaca,Yotala,10102,107,104,3
Chuquisaca,Poroma,10103,15,15,0
Chuquisaca,Azurduy,10201,31,29,0
Chuquisaca,Tarvita,10202,34,7,0
Chuquisaca,Zudañez,10301,44,38,0
Chuquisaca,Presto,10302,76,71,1
Chuquisaca,Mojocoya,10303,35,25,2
Chuquisaca,Villa Ricardo Mugia - Icla,10304,17,15,0
Chuquisaca,Padilla,10401,27,19,0
Chuquisaca,Tomina,10402,23,22,0
Chuquisaca,Sopachui,10403,37,25,0
Chuquisaca,Alcalá,10404,10,10,0
Chuquisaca,El Villar,10405,3,3,0
Chuquisaca,Monteagudo,10501,193,162,3
Chuquisaca,Huacareta,10502,2,2,0
Chuquisaca,Tarabuco,10601,52,38,3
Chuquisaca,Yamparáez,10602,74,61,2
Chuquisaca,Camargo,10701,164,131,8
Chuquisaca,San Lucas,10702,96,83,9
Chuquisaca,Incahuasi,10703,48,48,0
Chuquisaca,Villa Charcas,10704,64,54,4
Chuquisaca,Villa Serrano,10801,14,14,0
Chuquisaca,Villa Abecia,10901,12,8,0
Chuquisaca,Culpina,10902,114,89,5
Chuquisaca,Las Carreras,10903,17,17,0
Chuquisaca,Villa Vaca Guzmán,11001,132,108,0
Chuquisaca,Macharetí,11003,8,6,0
La Paz,Nuestra Señora de La Paz,20101,23894,21789,756
La Paz,Palca,20102,8,6,0
La Paz,Mecapaca,20103,29,26,2
La Paz,Achocalla,20104,60,50,5
La Paz,El Alto,20105,9814,8937,322
La Paz,Achacachi,20201,38,28,5
La Paz,Villa Ancoraimes,20202,3,3,0
La Paz,Huarina,20203,2,2,0
La Paz,Santiago de Huata,20204,1,1,0
La Paz,Huatajata,20205,3,2,0
La Paz,Chua Cocani,20206,2,2,0
La Paz,Corocoro,20301,23,20,1
La Paz,Caquiaviri,20302,1,1,0
La Paz,Calacoto,20303,5,4,0
La Paz,Comanche,20304,11,6,1
La Paz,Charaña,20305,15,11,0
La Paz,Waldo Ballivian,20306,3,2,0
La Paz,Nazacara de Pacajes,20307,2,2,0
La Paz,Puerto Acosta,20401,3,3,0
La Paz,Mocomoco,20402,2,2,0
La Paz,Puerto Mayor de Carabuco,20403,1,1,0
La Paz,Escoma,20405,4,3,1
La Paz,Chuma,20501,2,2,0
La Paz,Ayata,20502,2,2,0
La Paz,Sorata,20601,15,13,0
La Paz,Guanay,20602,41,34,1
La Paz,Tacacoma,20603,1,1,0
La Paz,Tipuani,20606,2,1,1
La Paz,Mapiri,20607,2,1,1
La Paz,Teoponte,20608,8,7,0
La Paz,Apolo,20701,2,2,0
La Paz,Pelechuco,20702,2,2,0
La Paz,Viacha,20801,703,634,15
La Paz,Puerto Mayor de Guaqui,20802,3,3,0
La Paz,Tiahuanacu,20803,23,20,0
La Paz,Desaguadero,20804,4,4,0
La Paz,Jesús de Machaka,20806,14,14,0
La Paz,Luribay,20901,1,1,0
La Paz,Sapahaqui,20902,8,6,0
La Paz,Yaco,20903,4,3,0
La Paz,Malla,20904,6,6,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,12,12,0
