departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,15199,8956,845
Chuquisaca,Yotala,10102,170,104,3
Chuquisaca,Poroma,10103,17,15,0
Chuquisaca,Azurduy,10201,112,107,0
Chuquisaca,Tarvita,10202,60,37,0
Chuquisaca,Zudañez,10301,98,71,1
Chuquisaca,Presto,10302,129,89,1
Chuquisaca,Mojocoya,10303,92,51,3
Chuquisaca,Villa Ricardo Mugia - Icla,10304,118,105,0
Chuquisaca,Padilla,10401,380,333,5
Chuquisaca,Tomina,10402,67,64,1
Chuquisaca,Sopachui,10403,117,48,0
Chuquisaca,Alcalá,10404,137,124,1
Chuquisaca,El Villar,10405,128,126,0
Chuquisaca,Monteagudo,10501,1314,896,21
Chuquisaca,Huacareta,10502,241,164,2
Chuquisaca,Tarabuco,10601,152,62,5
Chuquisaca,Yamparáez,10602,116,108,2
Chuquisaca,Camargo,10701,729,608,17
Chuquisaca,San Lucas,10702,148,119,9
Chuquisaca,Incahuasi,10703,147,124,2
Chuquisaca,Villa Charcas,10704,87,74,4
Chuquisaca,Villa Serrano,10801,240,215,2
Chuquisaca,Villa Abecia,10901,92,90,0
Chuquisaca,Culpina,10902,219,176,10
Chuquisaca,Las Carreras,10903,80,57,0
Chuquisaca,Villa Vaca Guzmán,11001,475,314,2
Chuquisaca,Huacaya,11002,80,68,0
Chuquisaca,Macharetí,11003,222,96,0
La Paz,Nuestra Señora de La Paz,20101,52389,43363,1387
La Paz,Palca,20102,29,11,0
La Paz,Mecapaca,20103,103,78,5
La Paz,Achocalla,20104,254,125,6
La Paz,El Alto,20105,20488,17065,650
La Paz,Achacachi,20201,109,55,7
La Paz,Villa Ancoraimes,20202,5,5,0
La Paz,Huarina,20203,3,2,0
La Paz,Santiago de Huata,20204,3,1,1
La Paz,Huatajata,20205,7,6,0
La Paz,Chua Cocani,20206,3,3,0
La Paz,Corocoro,20301,31,29,1
La Paz,Caquiaviri,20302,2,1,0
La Paz,Calacoto,20303,10,10,0
La Paz,Comanche,20304,12,11,1
La Paz,Charaña,20305,32,32,0
La Paz,Waldo Ballivian,20306,6,6,0
La Paz,Nazacara de Pacajes,20307,2,2,0
La Paz,Puerto Acosta,20401,5,5,0
La Paz,Mocomoco,20402,2,2,0
La Paz,Puerto Mayor de Carabuco,20403,2,2,0
La Paz,Escoma,20405,10,7,1
La Paz,Chuma,20501,3,3,0
La Paz,Ayata,20502,2,2,0
La Paz,Aucapata,20503,1,0,0
La Paz,Sorata,20601,22,19,0
La Paz,Guanay,20602,80,64,2
La Paz,Tacacoma,20603,2,2,0
La Paz,Tipuani,20606,11,6,1
La Paz,Mapiri,20607,3,2,1
La Paz,Teoponte,20608,10,9,1
La Paz,Apolo,20701,30,23,2
La Paz,Pelechuco,20702,3,3,0
La Paz,Viacha,20801,1611,1394,27
La Paz,Puerto Mayor de Guaqui,20802,16,12,1
La Paz,Tiahuanacu,20803,45,41,1
La Paz,Desaguadero,20804,25,22,1
La Paz,La (Marka) San Andrés de Machaca,20805,3,2,0
La Paz,Jesús de Machaka,20806,24,18,0
La Paz,Taraco,20807,1,0,0
La Paz,Luribay,20901,5,4,0
La Paz,Sapahaqui,20902,8,8,0
La Paz,Yaco,20903,6,6,0
La Paz,Malla,20904,7,7,0
La Paz,Cairoma,20905,24,17,0
La Paz,Inquisivi,21001,32,23,1
La Paz,Quime,21002,22,21,1
La Paz,Cajuata,21003,9,4,1
La Paz,Colquiri,21004,108,82,7
La Paz,Ichoca,21005,7,2,0
La Paz,Villa Libertad Licoma,21006,8,2,0
La Paz,Chulumani,21101,132,104,6
La Paz,Irupana,21102,77,68,3
La Paz,Yanacachi,21103,121,83,1
La Paz,Palos Blancos,21104,36,31,4
La Paz,La Asunta,21105,21,16,3
La Paz,Pucarani,21201,37,29,1
La Paz,Laja,21202,84,75,6
La Paz,Batallas,21203,91,81,4
La Paz,Puerto Pérez,21204,9,4,1
La Paz,Sicasica,21301,14,10,3
La Paz,Umala,21302,14,11,3
La Paz,Calamarca,21304,13,9,0
La Paz,Patacamaya,21305,102,76,8
La Paz,Colquencha,21306,13,13,0
La Paz,Collana,21307,3,3,0
La Paz,Coroico,21401,70,51,4
La Paz,Coripata,21402,51,45,5
La Paz,Ixiamas,21501,1,1,0
La Paz,San Buenaventura,21502,72,29,1
La Paz,Charazani,21601,13,9,1
La Paz,Copacabana,21701,64,59,2
La Paz,San Pedro de Tiquina,21702,40,29,1
La Paz,Tito Yupanqui,21703,4,4,0
La Paz,Papel Pampa,21802,1,1,0
La Paz,Chacarilla,21803,9,8,0
La Paz,Santiago de Machaca,21901,11,7,0
La Paz,Catacora,21902,2,2,0
La Paz,Caranavi,22001,210,165,9
La Paz,Alto Beni,22002,8,6,2
Cochabamba,Cochabamba,30101,28120,20742,1198
Cochabamba,Aiquile,30201,294,208,12
Cochabamba,Pasorapa,30202,71,36,1
Cochabamba,Omereque,30203,20,18,2
Cochabamba,Ayopaya,30301,115,51,3
Cochabamba,Morochata,30302,3,0,1
Cochabamba,Cocapata,30303,2,1,1
Cochabamba,Tarata,30401,179,127,13
Cochabamba,Anzaldo,30402,40,28,0
Cochabamba,Arbieto,30403,129,73,8
Cochabamba,Sacabamba,30404,19,8,0
Cochabamba,Arani,30501,188,99,11
Cochabamba,Vacas,30502,22,17,2
Cochabamba,Arque,30601,6,1,4
Cochabamba,Tacopaya,30602,17,12,0
Cochabamba,Capinota,30701,205,150,12
Cochabamba,Santivañez,30702,154,115,2
Cochabamba,Sicaya,30703,10,8,0
Cochabamba,Cliza,30801,447,254,15
Cochabamba,Toco,30802,83,45,3
Cochabamba,Tolata,30803,154,117,7
Cochabamba,Quillacollo,30901,4713,2947,204
Cochabamba,Sipesipe,30902,649,429,26
Cochabamba,Tiquipaya,30903,1662,1103,41
Cochabamba,Vinto,30904,909,514,56
Cochabamba,Colcapirhua,30905,1536,863,54
Cochabamba,Sacaba,31001,3514,2124,136
Cochabamba,Colomi,31002,151,97,6
Cochabamba,Villa Tunari,31003,583,342,24
Cochabamba,Tapacarí,31101,41,18,6
Cochabamba,Totora,31201,88,70,1
Cochabamba,Pojo,31202,27,19,0
Cochabamba,Pocona,31203,48,42,1
Cochabamba,Chimoré,31204,461,292,14
Cochabamba,Puerto Villarroel,31205,696,523,44
Cochabamba,Entre Ríos,31206,587,456,49
Cochabamba,Mizque,31301,271,207,7
Cochabamba,Vila Vila,31302,8,5,0
Cochabamba,Alalay,31303,8,0,0
Cochabamba,Punata,31401,780,456,41
Cochabamba,Villa Rivero,31402,61,37,2
Cochabamba,San Benito,31403,324,218,12
Cochabamba,Tacachi,31404,1,0,1
Cochabamba,Villa Gualberto Villarroel,31405,19,6,0
Cochabamba,Bolivar,31501,6,6,0
Cochabamba,Tiraque,31601,47,20,7
Cochabamba,Shinahota,31602,399,329,16
Oruro,Oruro,40101,15966,11667,841
Oruro,Caracollo,40102,96,51,12
Oruro,El Choro,40103,7,7,0
Oruro,Paria,40104,1,1,0
Oruro,Challapata,40201,577,443,17
Oruro,Santuario de Quillacas,40202,55,45,1
Oruro,Corque,40301,31,24,1
Oruro,Choquecota,40302,12,8,0
Oruro,Curahuara de Carangas,40401,31,26,2
Oruro,Turco,40402,49,34,1
Oruro,Huachacalla,40501,63,54,5
Oruro,Escara,40502,18,13,0
Oruro,Cruz de Machacamarca,40503,7,7,0
Oruro,Yunguyo del Litoral,40504,11,11,0
Oruro,Esmeralda,40505,10,9,1
Oruro,Poopó,40601,79,58,5
Oruro,Pazña,40602,74,23,1
Oruro,Antequera,40603,71,48,2
Oruro,Huanuni,40701,805,691,25
Oruro,Machacamarca,40702,160,122,7
Oruro,Salinas de Garcí Mendoza,40801,72,52,3
Oruro,Pampa Aullagas,40802,21,19,0
Oruro,Sabaya,40901,127,111,2
Oruro,Coipasa,40902,7,6,0
Oruro,Chipaya,40903,18,6,0
Oruro,Toledo,41001,89,62,4
Oruro,Eucaliptus,41101,127,92,7
Oruro,Andamarca,41201,76,38,3
