departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,6163,4550,458
Chuquisaca,Yotala,10102,99,77,1
Chuquisaca,Poroma,10103,15,15,0
Chuquisaca,Azurduy,10201,31,29,0
Chuquisaca,Tarvita,10202,34,7,0
Chuquisaca,Zudañez,10301,36,22,0
Chuquisaca,Presto,10302,76,49,1
Chuquisaca,Mojocoya,10303,35,12,2
Chuquisaca,Villa Ricardo Mugia - Icla,10304,17,13,0
Chuquisaca,Padilla,10401,17,16,0
Chuquisaca,Tomina,10402,23,18,0
Chuquisaca,Sopachui,10403,31,16,0
Chuquisaca,Alcalá,10404,10,10,0
Chuquisaca,El Villar,10405,3,2,0
Chuquisaca,Monteagudo,10501,126,78,1
Chuquisaca,Huacareta,10502,2,0,0
Chuquisaca,Tarabuco,10601,47,30,3
Chuquisaca,Yamparáez,10602,72,44,2
Chuquisaca,Camargo,10701,123,74,6
Chuquisaca,San Lucas,10702,89,69,9
Chuquisaca,Incahuasi,10703,45,34,0
Chuquisaca,Villa Charcas,10704,61,44,2
Chuquisaca,Villa Serrano,10801,14,10,0
Chuquisaca,Villa Abecia,10901,9,3,0
Chuquisaca,Culpina,10902,89,36,5
Chuquisaca,Las Carreras,10903,17,12,0
Chuquisaca,Villa Vaca Guzmán,11001,66,39,0
Chuquisaca,Macharetí,11003,4,4,0
La Paz,Nuestra Señora de La Paz,20101,23359,18141,690
La Paz,Palca,20102,8,0,0
La Paz,Mecapaca,20103,27,19,2
La Paz,Achocalla,20104,58,40,5
La Paz,El Alto,20105,9522,7315,299
La Paz,Achacachi,20201,37,21,5
La Paz,Villa Ancoraimes,20202,3,2,0
La Paz,Huarina,20203,2,1,0
La Paz,Huatajata,20205,2,1,0
La Paz,Chua Cocani,20206,2,2,0
La Paz,Corocoro,20301,22,17,1
La Paz,Caquiaviri,20302,1,1,0
La Paz,Calacoto,20303,4,2,0
La Paz,Comanche,20304,9,2,1
La Paz,Charaña,20305,15,9,0
La Paz,Waldo Ballivian,20306,3,2,0
La Paz,Nazacara de Pacajes,20307,2,1,0
La Paz,Puerto Acosta,20401,3,3,0
La Paz,Mocomoco,20402,2,2,0
La Paz,Puerto Mayor de Carabuco,20403,1,1,0
La Paz,Escoma,20405,4,3,1
La Paz,Chuma,20501,2,2,0
La Paz,Ayata,20502,2,2,0
La Paz,Sorata,20601,15,9,0
La Paz,Guanay,20602,41,11,1
La Paz,Tacacoma,20603,1,1,0
La Paz,Tipuani,20606,2,1,0
La Paz,Mapiri,20607,2,1,1
La Paz,Teoponte,20608,8,7,0
La Paz,Apolo,20701,2,2,0
La Paz,Pelechuco,20702,2,1,0
La Paz,Viacha,20801,665,511,10
La Paz,Puerto Mayor de Guaqui,20802,3,2,0
La Paz,Tiahuanacu,20803,22,7,0
La Paz,Desaguadero,20804,4,3,0
La Paz,Jesús de Machaka,20806,14,5,0
La Paz,Luribay,20901,1,1,0
La Paz,Sapahaqui,20902,8,5,0
La Paz,Yaco,20903,4,2,0
La Paz,Malla,20904,6,6,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,12,8,0
La Paz,Quime,21002,13,10,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,68,60,7
La Paz,Ichoca,21005,1,1,0
La Paz,Villa Libertad Licoma,21006,1,1,0
La Paz,Chulumani,21101,34,18,4
La Paz,Irupana,21102,49,32,2
La Paz,Yanacachi,21103,14,9,0
La Paz,Palos Blancos,21104,33,29,3
La Paz,La Asunta,21105,12,9,1
La Paz,Pucarani,21201,23,18,1
La Paz,Laja,21202,42,33,5
La Paz,Batallas,21203,54,45,2
La Paz,Puerto Pérez,21204,2,0,0
La Paz,Sicasica,21301,12,8,3
La Paz,Umala,21302,14,11,3
La Paz,Calamarca,21304,9,6,0
La Paz,Patacamaya,21305,67,57,7
La Paz,Colquencha,21306,5,5,0
La Paz,Collana,21307,1,1,0
La Paz,Coroico,21401,26,24,2
La Paz,Coripata,21402,37,26,5
La Paz,Ixiamas,21501,1,0,0
La Paz,San Buenaventura,21502,30,13,1
La Paz,Charazani,21601,4,1,0
La Paz,Copacabana,21701,35,33,0
La Paz,San Pedro de Tiquina,21702,6,6,0
La Paz,Tito Yupanqui,21703,1,0,0
La Paz,Papel Pampa,21802,1,1,0
La Paz,Chacarilla,21803,5,1,0
La Paz,Santiago de Machaca,21901,4,3,0
La Paz,Catacora,21902,2,0,0
La Paz,Caranavi,22001,66,60,4
La Paz,Alto Beni,22002,5,2,1
Cochabamba,Cochabamba,30101,8182,7370,688
Cochabamba,Aiquile,30201,45,33,7
Cochabamba,Pasorapa,30202,2,2,0
Cochabamba,Omereque,30203,18,15,2
Cochabamba,Ayopaya,30301,37,27,2
Cochabamba,Morochata,30302,1,0,1
Cochabamba,Cocapata,30303,2,1,1
Cochabamba,Tarata,30401,44,31,10
Cochabamba,Anzaldo,30402,19,16,0
Cochabamba,Arbieto,30403,17,11,6
Cochabamba,Sacabamba,30404,1,1,0
Cochabamba,Arani,30501,30,15,6
Cochabamba,Vacas,30502,16,9,1
Cochabamba,Arque,30601,4,1,2
Cochabamba,Tacopaya,30602,5,3,0
Cochabamba,Capinota,30701,103,46,7
Cochabamba,Santivañez,30702,32,26,1
Cochabamba,Sicaya,30703,8,5,0
