departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,4744,1795,396
Chuquisaca,Yotala,10102,71,27,1
Chuquisaca,Poroma,10103,15,6,0
Chuquisaca,Azurduy,10201,22,7,0
Chuquisaca,Tarvita,10202,34,7,0
Chuquisaca,Zudañez,10301,23,16,0
Chuquisaca,Presto,10302,44,10,1
Chuquisaca,Mojocoya,10303,20,7,1
Chuquisaca,Villa Ricardo Mugia - Icla,10304,14,11,0
Chuquisaca,Padilla,10401,16,16,0
Chuquisaca,Tomina,10402,18,16,0
Chuquisaca,Sopachui,10403,5,3,0
Chuquisaca,Alcalá,10404,10,9,0
Chuquisaca,El Villar,10405,2,2,0
Chuquisaca,Monteagudo,10501,81,61,0
Chuquisaca,Tarabuco,10601,38,12,2
Chuquisaca,Yamparáez,10602,49,21,2
Chuquisaca,Camargo,10701,76,42,6
Chuquisaca,San Lucas,10702,84,49,8
Chuquisaca,Incahuasi,10703,33,20,0
Chuquisaca,Villa Charcas,10704,36,13,2
Chuquisaca,Villa Serrano,10801,10,10,0
Chuquisaca,Villa Abecia,10901,4,3,0
Chuquisaca,Culpina,10902,39,28,3
Chuquisaca,Las Carreras,10903,11,11,0
Chuquisaca,Villa Vaca Guzmán,11001,43,36,0
Chuquisaca,Macharetí,11003,4,4,0
La Paz,Nuestra Señora de La Paz,20101,21609,10443,558
La Paz,Palca,20102,4,0,0
La Paz,Mecapaca,20103,21,12,2
La Paz,Achocalla,20104,54,20,2
La Paz,El Alto,20105,8602,4273,255
La Paz,Achacachi,20201,33,10,5
La Paz,Villa Ancoraimes,20202,3,2,0
La Paz,Huarina,20203,2,1,0
La Paz,Huatajata,20205,2,1,0
La Paz,Chua Cocani,20206,2,2,0
La Paz,Corocoro,20301,22,7,1
La Paz,Caquiaviri,20302,1,0,0
La Paz,Calacoto,20303,4,0,0
La Paz,Comanche,20304,2,0,0
La Paz,Charaña,20305,14,0,0
La Paz,Waldo Ballivian,20306,3,0,0
La Paz,Puerto Acosta,20401,3,0,0
La Paz,Mocomoco,20402,2,0,0
La Paz,Puerto Mayor de Carabuco,20403,1,1,0
La Paz,Escoma,20405,4,3,1
La Paz,Chuma,20501,2,1,0
La Paz,Ayata,20502,2,1,0
La Paz,Sorata,20601,14,2,0
La Paz,Guanay,20602,21,1,0
La Paz,Tacacoma,20603,1,1,0
La Paz,Tipuani,20606,1,1,0
La Paz,Mapiri,20607,2,1,1
La Paz,Teoponte,20608,7,7,0
La Paz,Apolo,20701,2,0,0
La Paz,Pelechuco,20702,2,0,0
La Paz,Viacha,20801,586,288,10
La Paz,Puerto Mayor de Guaqui,20802,3,1,0
La Paz,Tiahuanacu,20803,12,2,0
La Paz,Desaguadero,20804,3,0,0
La Paz,Jesús de Machaka,20806,3,0,0
La Paz,Luribay,20901,1,0,0
La Paz,Sapahaqui,20902,7,5,0
La Paz,Yaco,20903,4,0,0
La Paz,Malla,20904,6,6,0
La Paz,Cairoma,20905,16,16,0
La Paz,Inquisivi,21001,8,1,0
La Paz,Quime,21002,13,2,1
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,69,55,7
La Paz,Ichoca,21005,1,1,0
La Paz,Villa Libertad Licoma,21006,1,0,0
La Paz,Chulumani,21101,25,13,4
La Paz,Irupana,21102,46,14,2
La Paz,Yanacachi,21103,9,9,0
La Paz,Palos Blancos,21104,33,21,3
La Paz,La Asunta,21105,10,3,1
La Paz,Pucarani,21201,20,10,1
La Paz,Laja,21202,40,10,5
La Paz,Batallas,21203,53,16,2
La Paz,Puerto Pérez,21204,2,0,0
La Paz,Sicasica,21301,12,6,3
La Paz,Umala,21302,15,11,3
La Paz,Calamarca,21304,8,2,0
La Paz,Patacamaya,21305,66,53,7
La Paz,Colquencha,21306,5,0,0
La Paz,Collana,21307,1,1,0
La Paz,Coroico,21401,25,20,1
La Paz,Coripata,21402,35,26,5
La Paz,San Buenaventura,21502,24,10,1
La Paz,Charazani,21601,1,0,0
La Paz,Copacabana,21701,34,7,0
La Paz,San Pedro de Tiquina,21702,6,0,0
La Paz,Tito Yupanqui,21703,1,0,0
La Paz,Papel Pampa,21802,1,1,0
La Paz,Chacarilla,21803,5,0,0
La Paz,Santiago de Machaca,21901,4,0,0
La Paz,Caranavi,22001,64,52,4
La Paz,Alto Beni,22002,3,2,1
Cochabamba,Cochabamba,30101,7449,5710,569
Cochabamba,Aiquile,30201,40,28,6
Cochabamba,Pasorapa,30202,1,0,0
Cochabamba,Omereque,30203,15,13,1
Cochabamba,Ayopaya,30301,24,1,2
Cochabamba,Morochata,30302,1,0,0
Cochabamba,Cocapata,30303,2,1,1
Cochabamba,Tarata,30401,39,24,9
Cochabamba,Anzaldo,30402,16,3,0
Cochabamba,Arbieto,30403,17,11,4
Cochabamba,Sacabamba,30404,1,0,0
Cochabamba,Arani,30501,29,8,2
Cochabamba,Vacas,30502,9,6,0
Cochabamba,Arque,30601,4,1,2
