departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,1522,137,103
Chuquisaca,Yotala,10102,29,15,1
Chuquisaca,Poroma,10103,7,0,0
Chuquisaca,Azurduy,10201,7,0,0
Chuquisaca,Tarvita,10202,7,0,0
Chuquisaca,Zudañez,10301,9,1,0
Chuquisaca,Presto,10302,10,8,0
Chuquisaca,Mojocoya,10303,5,3,0
Chuquisaca,Villa Ricardo Mugia - Icla,10304,11,11,0
Chuquisaca,Padilla,10401,15,1,0
Chuquisaca,Tomina,10402,14,6,0
Chuquisaca,Sopachui,10403,3,0,0
Chuquisaca,Alcalá,10404,9,5,0
Chuquisaca,El Villar,10405,1,1,0
Chuquisaca,Monteagudo,10501,47,40,0
Chuquisaca,Tarabuco,10601,9,2,0
Chuquisaca,Yamparáez,10602,17,12,0
Chuquisaca,Camargo,10701,9,1,0
Chuquisaca,San Lucas,10702,14,3,2
Chuquisaca,Incahuasi,10703,14,12,0
Chuquisaca,Villa Charcas,10704,4,4,0
Chuquisaca,Villa Serrano,10801,9,3,0
Chuquisaca,Villa Abecia,10901,4,1,0
Chuquisaca,Culpina,10902,23,3,2
Chuquisaca,Las Carreras,10903,3,1,0
Chuquisaca,Villa Vaca Guzmán,11001,21,12,0
Chuquisaca,Macharetí,11003,3,0,0
La Paz,Nuestra Señora de La Paz,20101,9038,535,102
La Paz,Mecapaca,20103,11,0,0
La Paz,Achocalla,20104,23,5,0
La Paz,El Alto,20105,3639,284,73
La Paz,Achacachi,20201,13,1,3
La Paz,Villa Ancoraimes,20202,2,1,0
La Paz,Huarina,20203,1,0,0
La Paz,Huatajata,20205,1,0,0
La Paz,Corocoro,20301,7,1,0
La Paz,Escoma,20405,4,0,1
La Paz,Chuma,20501,1,0,0
La Paz,Ayata,20502,1,0,0
La Paz,Sorata,20601,3,0,0
La Paz,Guanay,20602,1,0,0
La Paz,Mapiri,20607,2,0,1
La Paz,Teoponte,20608,7,1,0
La Paz,Pelechuco,20702,1,0,0
La Paz,Viacha,20801,220,43,1
La Paz,Puerto Mayor de Guaqui,20802,1,0,0
La Paz,Tiahuanacu,20803,2,0,0
La Paz,Sapahaqui,20902,3,0,0
La Paz,Malla,20904,6,1,0
La Paz,Cairoma,20905,16,11,0
La Paz,Inquisivi,21001,1,0,0
La Paz,Quime,21002,2,0,0
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,55,11,5
La Paz,Ichoca,21005,1,1,0
La Paz,Chulumani,21101,18,3,3
La Paz,Irupana,21102,15,0,2
La Paz,Yanacachi,21103,9,1,0
La Paz,Palos Blancos,21104,20,1,2
La Paz,La Asunta,21105,4,0,1
La Paz,Pucarani,21201,12,1,1
La Paz,Laja,21202,9,0,2
La Paz,Batallas,21203,18,0,2
La Paz,Sicasica,21301,8,1,2
La Paz,Umala,21302,15,6,2
La Paz,Calamarca,21304,1,0,0
La Paz,Patacamaya,21305,59,25,6
La Paz,Colquencha,21306,1,0,0
La Paz,Collana,21307,1,0,0
La Paz,Coroico,21401,21,0,0
La Paz,Coripata,21402,26,5,4
La Paz,San Buenaventura,21502,10,0,1
La Paz,Copacabana,21701,5,1,0
La Paz,Caranavi,22001,52,8,2
La Paz,Alto Beni,22002,3,0,1
Cochabamba,Cochabamba,30101,4207,817,338
Cochabamba,Aiquile,30201,17,0,1
Cochabamba,Omereque,30203,14,5,1
Cochabamba,Ayopaya,30301,2,0,0
Cochabamba,Cocapata,30303,2,0,0
Cochabamba,Tarata,30401,15,3,1
Cochabamba,Anzaldo,30402,3,0,0
Cochabamba,Arbieto,30403,14,0,1
Cochabamba,Arani,30501,10,1,2
Cochabamba,Vacas,30502,4,2,0
Cochabamba,Arque,30601,2,0,2
Cochabamba,Capinota,30701,37,1,3
Cochabamba,Santivañez,30702,27,19,1
Cochabamba,Sicaya,30703,4,4,0
Cochabamba,Cliza,30801,15,3,2
Cochabamba,Toco,30802,5,0,1
Cochabamba,Tolata,30803,7,1,1
Cochabamba,Quillacollo,30901,555,129,30
Cochabamba,Sipesipe,30902,107,71,6
Cochabamba,Tiquipaya,30903,142,33,6
Cochabamba,Vinto,30904,139,64,12
Cochabamba,Colcapirhua,30905,111,16,12
Cochabamba,Sacaba,31001,583,216,45
Cochabamba,Colomi,31002,19,0,3
Cochabamba,Villa Tunari,31003,106,34,7
Cochabamba,Tapacarí,31101,12,1,2
Cochabamba,Totora,31201,4,0,0
Cochabamba,Pojo,31202,2,2,0
Cochabamba,Pocona,31203,1,0,0
Cochabamba,Chimoré,31204,125,90,11
Cochabamba,Puerto Villarroel,31205,432,141,25
Cochabamba,Entre Ríos,31206,375,161,37
Cochabamba,Mizque,31301,12,6,2
Cochabamba,Vila Vila,31302,2,0,0
Cochabamba,Punata,31401,77,41,14
Cochabamba,Villa Rivero,31402,1,0,0
Cochabamba,San Benito,31403,38,3,1
Cochabamba,Tacachi,31404,1,0,0
Cochabamba,Bolivar,31501,5,2,0
Cochabamba,Tiraque,31601,5,1,0
Cochabamba,Shinahota,31602,181,75,4
Oruro,Oruro,40101,2120,338,126
Oruro,Caracollo,40102,12,1,10
Oruro,Paria,40104,2,0,1
Oruro,Challapata,40201,62,3,3
