departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,13109,7711,719
Chuquisaca,Yotala,10102,135,104,3
Chuquisaca,Poroma,10103,15,15,0
Chuquisaca,Azurduy,10201,107,55,0
Chuquisaca,Tarvita,10202,54,37,0
Chuquisaca,Zudañez,10301,73,61,0
Chuquisaca,Presto,10302,94,89,1
Chuquisaca,Mojocoya,10303,69,51,2
Chuquisaca,Villa Ricardo Mugia - Icla,10304,108,89,0
Chuquisaca,Padilla,10401,342,307,4
Chuquisaca,Tomina,10402,64,56,1
Chuquisaca,Sopachui,10403,58,48,0
Chuquisaca,Alcalá,10404,125,120,1
Chuquisaca,El Villar,10405,126,121,0
Chuquisaca,Monteagudo,10501,1049,833,14
Chuquisaca,Huacareta,10502,156,150,1
Chuquisaca,Tarabuco,10601,72,61,5
Chuquisaca,Yamparáez,10602,108,103,2
Chuquisaca,Camargo,10701,650,594,14
Chuquisaca,San Lucas,10702,131,114,9
Chuquisaca,Incahuasi,10703,124,104,1
Chuquisaca,Villa Charcas,10704,83,73,4
Chuquisaca,Villa Serrano,10801,216,179,2
Chuquisaca,Villa Abecia,10901,84,81,0
Chuquisaca,Culpina,10902,213,160,9
Chuquisaca,Las Carreras,10903,51,51,0
Chuquisaca,Villa Vaca Guzmán,11001,370,278,2
Chuquisaca,Huacaya,11002,80,63,0
Chuquisaca,Macharetí,11003,173,80,0
La Paz,Nuestra Señora de La Paz,20101,46837,38581,1299
La Paz,Palca,20102,9,9,0
La Paz,Mecapaca,20103,86,57,5
La Paz,Achocalla,20104,146,95,6
La Paz,El Alto,20105,18598,15158,613
La Paz,Achacachi,20201,67,50,6
La Paz,Villa Ancoraimes,20202,5,3,0
La Paz,Huarina,20203,2,2,0
La Paz,Santiago de Huata,20204,2,0,1
La Paz,Huatajata,20205,7,4,0
La Paz,Chua Cocani,20206,3,3,0
La Paz,Corocoro,20301,30,27,1
La Paz,Caquiaviri,20302,1,1,0
La Paz,Calacoto,20303,10,8,0
La Paz,Comanche,20304,12,10,1
