departamento,municipio,cod_ine,confirmados,recuperados,decesos
Chuquisaca,Sucre,10101,758,18,43
Chuquisaca,Yotala,10102,6,0,1
Chuquisaca,Tarvita,10202,5,0,0
Chuquisaca,Zudañez,10301,1,0,0
Chuquisaca,Presto,10302,7,0,0
Chuquisaca,Mojocoya,10303,3,0,0
Chuquisaca,Villa Ricardo Mugia - Icla,10304,9,0,0
Chuquisaca,Padilla,10401,9,0,0
Chuquisaca,Sopachui,10403,3,0,0
Chuquisaca,Alcalá,10404,6,0,0
Chuquisaca,El Villar,10405,1,0,0
Chuquisaca,Tomina,10420,7,0,0
Chuquisaca,Monteagudo,10501,30,5,0
Chuquisaca,Tarabuco,10601,2,0,0
Chuquisaca,Yamparáez,10602,12,0,0
Chuquisaca,Camargo,10701,2,0,0
Chuquisaca,Incahuasi,10703,14,0,0
Chuquisaca,Villa Charcas,10704,4,0,0
Chuquisaca,Villa Serrano,10801,7,0,0
Chuquisaca,Culpina,10902,16,1,0
Chuquisaca,Las Carreras,10903,1,0,0
Chuquisaca,Villa Vaca Guzmán,11001,14,4,0
La Paz,Nuestra Señora de La Paz,20101,2296,204,39
La Paz,Mecapaca,20103,1,0,0
La Paz,Achocalla,20104,12,0,0
La Paz,El Alto,20105,1191,135,29
La Paz,Achacachi,20201,6,1,3
La Paz,Corocoro,20301,6,0,0
La Paz,Escoma,20405,2,0,0
La Paz,Ayata,20502,1,0,0
La Paz,Sorata,20601,2,0,0
La Paz,Guanay,20602,1,0,0
La Paz,Mapiri,20607,2,0,1
La Paz,Teoponte,20608,6,1,0
La Paz,Pelechuco,20702,1,0,0
La Paz,Viacha,20801,118,15,1
La Paz,Sapahaqui,20902,1,0,0
La Paz,Malla,20904,1,1,0
La Paz,Cairoma,20905,11,11,0
La Paz,Cajuata,21003,2,1,1
La Paz,Colquiri,21004,52,1,5
La Paz,Ichoca,21005,1,0,0
La Paz,Chulumani,21101,10,1,2
La Paz,Yanacachi,21103,3,0,0
La Paz,Palos Blancos,21104,5,0,1
La Paz,La Asunta,21105,1,0,1
